session_num,participant,timestamp,engagement,of_AU01_c,of_AU02_c,of_AU04_c,of_AU05_c,of_AU06_c,of_AU07_c,of_AU09_c,of_AU10_c,of_AU12_c,of_AU14_c,of_AU15_c,of_AU17_c,of_AU20_c,of_AU23_c,of_AU25_c,of_AU26_c,of_AU28_c,of_AU45_c,of_gaze_0_x,of_gaze_0_y,of_gaze_0_z,of_gaze_1_x,of_gaze_1_y,of_gaze_1_z,of_gaze_angle_x,of_gaze_angle_y,of_pose_Tx,of_pose_Ty,of_pose_Tz,of_pose_Rx,of_pose_Ry,of_pose_Rz
0,4,0,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -44.8187,   26.5801,  729.6291,    0.9182,    1.4796,    2.7297
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -36.0762,  -13.0041,  743.6566,   14.6741,  -18.9745,  732.3313,    0.0403,    0.1591,   -8.6801,   19.9546,  915.5868,    1.0968,    1.4643,    2.8416
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -9.9680,   21.4451,  934.1476,    1.4462,    1.4571,   -3.0972
0,4,0,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -8.7061,   23.4381,  949.8752,    1.3792,    1.4843,   -3.1082
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -7.5529,   21.6749,  951.9731,    1.8770,    1.4641,   -2.7165
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -10.4102,   23.5188,  969.3549,    0.7123,    1.4645,    2.3226
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,  -42.2036,   -1.4160,  720.2291,    7.7106,   -9.9385,  704.4188,    0.0412,    0.2100,  -14.1914,   32.7389,  889.7937,    1.1541,    1.4056,    2.9929
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -15.3897,   31.9936,  879.6691,    1.2479,    1.3809,    3.0698
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   33.1188,   23.9726,  946.7725,    1.6145,    1.4012,   -2.8392
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,  -61.6598,    1.4099,  696.8650,  -14.2214,  -11.1700,  695.6326,    0.1231,    0.1674,  -39.0084,   34.1174,  898.5756,    0.7109,    1.3194,    2.4921
0,4,0,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -39.0384,   33.9655,  894.7164,    0.8078,    1.3328,    2.5735
0,4,0,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -37.1986,   38.6189,  948.5212,    0.4029,    1.3085,    2.2576
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -41.1867,   43.4573, 1049.6189,    0.3594,    1.2321,    2.0140
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -39.8276,   40.2779, 1056.3275,    0.3160,    1.0793,    1.9070
0,4,0,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -41.6151,   37.5920, 1040.3674,    0.4215,    1.1210,    1.9869
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -41.2329,   37.1552, 1007.2028,    0.5122,    1.1805,    2.0426
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   73.0857,   46.3697,  838.7188,    0.9606,    1.5211,    2.7683
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000, -117.5561,   30.3369,  642.1197,  -65.9945,   19.5181,  620.6530,    0.1075,    0.1848, -107.8785,   71.3985,  807.5666,    0.9103,    1.3807,    2.7280
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -107.1635,   71.2767,  805.1254,    1.0092,    1.3805,    2.8459
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -109.7708,   29.2526,  626.2546,  -56.6440,   24.3545,  609.3752,    0.1529,    0.1652, -104.0238,   71.7811,  801.9902,    0.3584,    1.4332,    2.1200
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -105.6276,   71.8741,  803.6321,    0.1681,    1.4281,    1.9721
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -121.3776,   77.2909,  883.2540,   -0.0660,    1.3169,    1.6484
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -124.0336,   76.5765,  891.8781,    0.0834,    1.3718,    1.8041
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000, -106.0962,   17.5297,  659.6555,  -60.1469,    7.7459,  673.3846,    0.2425,    0.1183, -101.5925,   57.8452,  870.0484,    0.1810,    1.2526,    1.9155
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -102.7700,   58.0694,  881.3923,    0.2052,    1.2170,    1.8848
0,4,0,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000, -114.9454,   24.4517,  715.2112,  -68.3073,   12.9726,  738.1862,    0.3046,    0.1429, -109.2266,   62.7947,  919.1218,    0.1885,    1.1874,    1.9212
0,4,0,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -110.6795,   63.3223,  933.5175,    0.2786,    1.1400,    1.9644
0,4,0,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -116.1971,   66.6426,  986.4258,    0.1683,    0.9174,    1.8063
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -113.7564,   67.0673,  964.9269,    0.1790,    0.9241,    1.8163
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -109.3546,   65.9664,  941.8585,    0.2654,    0.8986,    1.8584
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -103.2048,   60.0354,  904.9147,    0.2326,    0.9887,    1.9304
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -107.9179,   62.8110,  922.0056,    0.4039,    1.0394,    1.9578
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000, -132.8821,   32.7919,  696.1601,  -81.6463,   17.3351,  681.7285,    0.1791,    0.1426, -122.6104,   69.3360,  862.4769,    0.8179,    1.2779,    2.5296
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -122.0522,   68.4861,  855.0360,    0.8958,    1.2857,    2.6124
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -123.9526,   67.2658,  861.5991,    0.7975,    1.2927,    2.5234
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -120.9203,   71.0830,  857.9528,    0.8879,    1.2899,    2.5405
0,4,0,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -131.9465,   80.1193,  911.6296,    0.8060,    1.3151,    2.5324
0,4,0,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -131.8751,   81.6208,  905.4276,    0.9610,    1.3052,    2.6108
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -118.3716,   78.8340,  831.2534,    1.1591,    1.3650,    2.8113
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -22.9083,  104.3684,  663.7117,   -2.5192,    1.4746,   -1.1731
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.9482,   16.9069,  662.9546,   51.6772,   12.8830,  666.9641,    0.0644,    0.2134,   35.5703,   58.3386,  833.1716,    0.2175,    1.4677,    2.0662
0,4,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   36.2175,   58.8457,  845.1782,   -0.0747,    1.4528,    1.7872
0,4,0,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   36.6561,   58.7354,  880.0148,   -0.5159,    1.3112,    1.3439
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   36.4497,   58.1750,  858.4167,   -0.5487,    1.2864,    1.2865
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   40.4698,   56.4083,  831.4499,   -0.6212,    1.3053,    1.1866
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   42.1519,   58.2787,  838.4425,   -0.7480,    1.2596,    1.0864
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   39.2793,   52.7508,  803.8184,   -0.6355,    1.2480,    1.1859
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -90.1744,   35.2524,  869.6847,    2.7117,    1.3834,   -1.8647
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -99.8734,   40.4581,  936.2726,    2.3967,    1.4534,   -2.1340
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -95.4688,   44.8018,  913.1785,    1.3844,    1.4603,   -2.9227
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -96.2250,   46.6343,  917.1532,    0.6243,    1.3679,    2.6881
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000, -128.3066,   25.1511,  828.4193,  -76.4143,   12.9168,  817.3726,    0.1041,    0.4238, -103.9745,   53.1726,  950.9873,    0.8802,    1.2831,    3.0733
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000, -112.8703,   56.4821,  868.8404,   -0.8597,    1.0967,    1.1503
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,  -86.3289,   12.5037,  694.3260,  -32.0560,    5.5287,  642.2677,   -0.0596,    0.2387,  -63.2180,   49.2279,  800.7228,    2.0459,    1.3543,   -2.3868
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -63.9264,   48.2664,  811.8071,    1.9932,    1.3680,   -2.4852
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -58.1381,   44.6102,  750.4018,    2.2353,    1.2697,   -2.2798
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -59.3993,   48.6508,  774.0665,    2.3651,    1.3313,   -2.2616
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -56.2732,   46.5992,  799.5621,    2.7172,    1.2123,   -1.9595
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -54.2269,   43.0998,  767.1630,    2.3887,    1.2991,   -2.2450
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -58.6618,   45.8536,  775.4050,    1.9780,    1.2643,   -2.6573
0,4,0,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  154.4245,   66.7630,  778.2114,    3.0657,    1.5013,   -1.6148
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0000,  -87.2307,    1.8821,  658.6068,  -34.8057,   -5.0973,  634.9832,    0.0330,    0.0393,  -65.2916,   35.8045,  747.0979,    1.8106,    1.4426,   -2.9651
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -64.7256,   35.5434,  740.9070,    1.7737,    1.4542,   -2.9739
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -69.9675,   30.3759,  797.9339,    1.6967,    1.4826,    3.0607
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -75.3576,   29.7754,  804.2892,    0.3950,    1.2891,    1.9150
0,4,0,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    0.0000,    1.0000,    0.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    1.0000,    0.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  -81.2726,   32.5023,  836.6455,    0.5428,    1.2828,    2.0769
