participant,engagement,of_AU01_c,of_AU02_c,of_AU04_c,of_AU05_c,of_AU06_c,of_AU07_c,of_AU09_c,of_AU10_c,of_AU12_c,of_AU14_c,of_AU15_c,of_AU17_c,of_AU20_c,of_AU23_c,of_AU25_c,of_AU26_c,of_AU28_c,of_AU45_c,of_gaze_0_x,of_gaze_0_y,of_gaze_0_z,of_gaze_1_x,of_gaze_1_y,of_gaze_1_z,of_gaze_angle_x,of_gaze_angle_y,of_pose_Tx,of_pose_Ty,of_pose_Tz,of_pose_Rx,of_pose_Ry,of_pose_Rz,timestamp,session_num
2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8.7955,66.1631,868.9371,60.3208,62.2638,845.9438,-0.0724,94,43.7394,117.2924,1022.3621,2.4903,1.4416,-2.0844,0,0
2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,10.7216,64.7188,868.2411,62.2376,61.2701,847.4477,-0.0658,0.0834,45.7611,116.4683,1025.6997,2.5336,1.4579,-2.0539,0,0
2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,12466,63.9747,869.2547,64.2384,61.0256,850.9222,-0.0605,0.0804,47.6304,115.8559,1027.8484,2.57,1.4691,-2.0235,0,0
2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,12.7615,64.6533,883414,64.8736,61.6664,861489,-0.0592,0.0842,47.5405,115.5826,1030921,2.61,1.4701,-1978,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,12.7448,66.5495,901.6514,65.6177,63.4581,881.4061,-0.0514,0.1027,47.0904,115.2587,1023.1993,2.4751,1.4791,-2.0769,0,0
2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,14134,65.8872,906.1907,67.2202,62.9414,886.9331,-0.0475,0.1053,48.2391,113.9762,1020.1235,2.4724,1486,-2.0795,0,0
2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,14389,66.4727,916.4112,67.8399,63.2692,896.2052,-0.0457,107,48.5231,113.4782,1021.9805,2.4254,1485,-2.1267,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,10.7929,68.3127,911.5729,63.2982,64.2819,887.7266,-0.0519,0.1067,45.0992,115.0148,1024886,2.3704,1.4658,-2.1843,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,10.6718,68.3416,907.4751,63.7207,63.8094,884.7928,-0.0473,0.1056,45.5672,115.4747,1021674,2.2562,1466,-2.2924,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,12.8306,67.7606,896.9495,65.6308,63.5914,876.4458,-43,101,48.0579,115.8943,1021.5987,2.2402,1.4764,-2.3134,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,14.3815,70.2482,894207,67.0692,66.6241,875.6782,-0.0402,0.1126,49.8064,118.4598,1027453,2.2705,1.4888,-2.2821,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,11.7789,70.9086,898.5856,64.4409,66.6492,877.3669,-0.0448,0.1093,47.0319,119.0529,1030.0929,2.2783,1.4753,-2.2787,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,10.2124,71.3488,892.4924,62.7141,66.7357,869.6055,-0.0447,0.1111,45.6151,119.8571,1028.4719,2.2354,1.4697,-2.3147,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,14.9015,70.1623,874.7179,67.2225,66.7832,858.0156,-0.0273,0.1126,50.6084,120.2561,1023.5363,2.1304,1.5038,-2.4117,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,17.5142,69.8925,873.98,69.8838,67.3352,859842,-0.02,0.1146,52.9973,120.6365,1025.3995,2.1688,1.5238,-2.3735,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,15.8868,70.0465,870.86,68.2114,67.2772,856.6398,-0.0253,0.1146,51.4449,120.9786,1025.5325,2214,1.5178,-2.3288,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,16.1085,69.2207,865.8143,68.3246,66.4604,852.0844,-0.0239,0.1121,51.7844,120.5199,1024.1047,2187,1.5201,-2.3582,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,16.3922,69746,869.8226,68.7363,67128,859.3812,-0.0244,0.1159,52.1006,120.7003,1024.1594,2.1339,1517,-2.4118,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,17.4007,66.8525,857.5293,69.3339,64794,848.8414,-0.0127,0.1078,52.8309,119.2912,1018708,1.9566,1.5375,-2.5858,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,19.4939,65.2569,861.1346,71534,63.4869,853311,-14,0.1071,54.8892,117443,1018.0078,2.0542,1.5408,-2.4896,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,19.7241,63.3898,857.9725,71.3914,61.5698,849.6417,-0.01,0.0917,55.2456,115.9259,1019.7433,1.8853,1.5476,-2.6786,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,18.8061,63.0584,861.2661,70.6119,61.0291,852.2184,-0.0128,0.0937,54.2461,114.9986,1019.4302,1.9532,1.5422,-2.6094,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,17.6091,65.1983,869.8888,69.5024,62.9761,862.0746,-0.0133,0.1029,53.0974,115.7733,1024.5272,1.8687,1.5359,-2.6965,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,17.3154,64.1653,870.2057,69.6533,61.5249,861.3905,-0.0113,0.1011,52.9105,114.7792,1022.2631,1.7981,1.5315,-2.7652,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,17.5046,63.0173,866.3204,69.5191,60.4094,856.5791,-0.0116,0.0931,53.0296,114.1266,1021.0505,1.8174,1.5344,-2.7495,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,16.9456,63.2032,871.1159,69.1979,60.5549,861686,-16,0.0913,52.5075,114.0662,1023.1749,1.9376,1.5282,-2.6331,0,0
2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,16.7841,63.3152,872.3315,69267,60.6848,863.5622,-0.0159,0.0981,52.2751,113.8971,1022.0436,1.9558,1.5241,-2.6089,0,0
2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,16.7371,63.1942,869.8005,69.1389,60.5542,860.6066,-0.0169,0.0974,52.3481,113.9461,1022.1998,1.9858,1.5232,-2.5816,0,0
2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,16.9173,62.98,869.5688,69.2367,60.4607,860.0188,-0.0181,0.0965,52.4048,113.8028,1021.4655,2039,1.5246,-2.5316,0,0
2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,16.8546,62.3045,869.9338,69.2248,59.7379,859.9142,-0.0186,0.0936,52.3627,112.9435,1020.7707,2.0552,1.5242,-2.5223,0,0
2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,14449,62.2904,872.0147,66.7656,59.4146,860.3474,-0.0373,0.0849,49.8773,112.5281,1021.4606,2328,1.4996,-2.2665,0,0
2,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,12.2834,62.7104,865.5924,64333,59.5085,852675,-0.0495,0.0815,47.8987,113.4839,1021446,2384,1.4814,-2.2102,0,0
2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,12.6903,65.9884,877.4946,65.2781,62416,862.1069,-0.0505,0.0984,48.4967,115.6911,1028.2147,2.3783,1.4763,-2.2111,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,12.5808,64.0732,867324,64.5756,60.7678,853.0717,-0.0522,0.0897,48.2937,115.0954,1025.2576,2.4003,1.4771,-2.1865,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,11.6272,65.4022,867.6812,63.4967,61.7281,849227,-0.0582,0.0958,47.3809,116.1967,1028.2668,2.4387,1.4675,-2.1461,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8.3591,66.6933,878.0886,59.9768,62.2057,850.6854,-82,0.1046,43.4841,116.4543,1027.8947,2.5,1.4242,-2.0752,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.0872,68.8338,879.3532,57.5614,64.3462,847.0938,-0.0987,0.1203,40.8034,118.7534,1025.7462,2.5239,1.3969,-2.0253,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.1227,71.7104,877.8976,56.5724,67.5101,844.9697,-0.1103,0.1343,39.6309,122.2161,1022.15,2.5279,1.3794,-1.9964,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.3508,75.6527,889.4987,53.8662,71.2956,846.6484,-137,0.1642,35.6461,124.7117,1011.0919,2577,1.3379,-1.9164,0,0
2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.7263,74.6732,873.2784,52.4566,70.8117,831.9688,-0.1394,0.1633,34.5836,125466,1006.1358,2.6153,1.3482,-1.8642,0,0
2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9044,75.5756,872.8894,51373,71.6095,828.8097,-0.1504,0.1673,33.5134,126384,1002.7318,2.6241,1.3337,-1.8493,0,0
2,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8398,76.0962,867.5735,51.2046,72.1612,824.7694,-0.1477,0.1643,33.5854,127.3737,1001.4915,2.6108,1.3353,-1863,0,0
2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.6988,79.8002,889.7623,48.6499,74.4859,835.7346,-0.1666,0.1727,30.9843,129.1874,1006.8768,2.5806,1.2968,-1893,0,0
2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4862,77926,872.9236,47.4237,73.0594,823427,-0.1646,0.1723,30.1224,128.59,1000.0772,2.5512,1.3005,-1.9057,0,0
2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.5165,77.4798,867.6952,47.5275,72.9659,821.9138,-0.1579,0.1745,30.2448,128.7842,1001.2655,2.5328,1.3116,-1.9163,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4267,78.9509,875.2897,47.2861,74382,826786,-0.1598,0.1833,30.1305,129595,1007.1407,2537,1.3094,-1.9095,0,0
2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.8376,78.0476,874.9291,47.5037,73.2347,825.9092,-0.1587,0.1744,29.9763,128.9116,1005.6599,2.5421,1309,-1.9119,0,0
2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3981,77.3703,867.9203,48.6658,72.8602,822.2585,-0.1501,0.1693,31.4524,129.1183,1007.2059,2.55,1.3261,-1.9079,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.1389,75267,845386,54.1352,71.7389,812.9362,-0.1071,0.1356,38.1081,130.5039,1019521,2.6012,1.4029,-1901,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.3712,74.4058,843.7284,60.0614,71.3699,819.0098,-0.0806,0.1171,44.4373,129.8277,1019.7017,2.5793,1.4401,-1.9504,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13.6061,74.9814,844.6728,64.5695,72601,830.1365,-0.0499,0.12,49.5031,130.5402,1026.6985,2.4726,1.4903,-2.0629,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,17.4288,73.4196,836.62,68.7812,71.5346,830.9965,-0.0041,0.1196,53.6667,129.5903,1023.2552,1611,1543,-2.9211,0,0
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,20.7352,72.6078,832.9586,72.2112,70.8624,832.7067,0.0212,0.1162,57.4982,128.54,1020.9987,0.2865,1.5303,2.0333,0,0
2,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,23.8838,72.6248,838.3948,75.6187,70.9234,843.3516,0.0371,127,60.7915,127.2692,1019.6031,0.1055,1.5065,1.8605,0,0
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24893,71.6823,836.7024,76.6296,70.1298,843.2281,0.0403,0.1288,61.8593,126.1779,1018.6403,0.0223,1.5011,1.78,0,0
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,25.8166,70.1368,834.08,77.3603,68737,841543,0.0451,123,62.7994,124.6971,1017.0322,-35,1.4935,1.7161,0,0
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,25.6598,69.0027,835.6039,77.1041,67.6751,842.4225,0.0422,0.1155,62.72,123396,1019.2189,0.0143,1.4994,1.7528,0,0
2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24.8487,66.7659,841692,76.5081,65.2466,847.3536,0.0359,0.1038,61.6032,120.4059,1018.3975,0.0975,1507,1.8201,0,0
2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,24.7128,64.5722,842.0549,76.0481,62.9151,846.5925,0.0397,0.0908,61.4386,118.1785,1019.4247,0.1014,1.5016,1.8081,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,24.3178,62.2091,843.3748,75.7878,60.4442,848.7262,0.0376,78,61.0906,115.1487,1018.4744,0.1956,1.5035,1.8812,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25077,60.5737,848.6257,76.6689,59.0088,855.8069,0.0485,0.0683,61.8054,113.0415,1022.1149,0.1226,1489,1.7904,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25.4736,59.5444,850.6242,77.1569,57.9479,858.2601,0.0519,0.0654,62.1981,111.4794,1021.67,0.1328,1.4848,1793,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25573,59.2204,865.5915,78008,57.5896,874528,0.0522,61,61.99,109.8499,1025.3948,0.1836,1.4851,1825,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25.0031,57.4092,859.5128,76.9562,55.9248,866.3318,0.0448,0.0518,61.4736,108.4189,1025.1167,0.2198,1.4967,1854,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,22.0354,56.8195,862.5795,73.9375,55003,864394,0.0204,0.05,58.3072,107.5894,1026.5016,0.6629,1.5271,2.2946,0,0
2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.5569,56.7919,864.3674,71.3282,54.7128,861.0953,-2,0.0446,55.6145,107.6829,1029.1265,1.5147,1.5399,-3.1402,0,0
2,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,18.0123,57511,872674,70.1665,55.1514,867.4732,-0.0143,0.0438,54018,107.5925,1034.0703,2.0329,1.5303,-2.6346,0,0
2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,16.5992,57.0657,881.6473,69.16,54.7016,872317,-0.0345,0.0475,51.9237,106.5532,1032286,2.5197,1.5107,-2.1439,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16064,56.4893,879.0481,68.4079,54.1466,868.7052,-0.04,0.0473,51.2732,106.1227,1030.8546,2.5733,1.5033,-2.0857,0,0
2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.8012,60.0798,879.2019,69.2796,57.8673,869.1408,-0.0354,0.0774,52.0794,109.8391,1031.6556,2.5212,1.5111,-2.1036,0,0
2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.6438,63.0225,869.4401,69.0632,60.9046,859873,-0.0345,107,52.0506,113.6679,1023.6514,2.4059,1.5094,-2.1654,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,16.4048,64.7956,861.7557,68.4203,62.6115,851.0558,-0.0353,0.1108,51.8554,116.2987,1021.5082,2.4073,1.5095,-2.1545,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,15.8264,69.6885,870.7133,68366,67.2901,860.6488,-0.0374,0.1311,51.4443,120.3988,1024.1058,2.3463,1.5053,-2.2034,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,15.8468,68.8871,852123,67.6253,66457,840.9623,-0.0382,0.1152,51.8157,121.9456,1020.2198,2.35,1.5023,-2198,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.4431,70.9834,851.2601,67.0249,68.4219,839.5296,-0.0401,0.1176,51.5648,124.4903,1022.4988,2.3306,1.4967,-2.2137,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.2294,72.3119,850.7134,66.8002,69.7638,839.0446,-0.0415,0.1202,51.4157,126189,1022.6978,2.3239,1.4928,-2.2159,0,0
2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.1159,73.3412,849.5233,66.7285,70.6793,837.5807,-42,124,51.2762,127.3172,1020.1222,2311,1.4931,-2.2211,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15.5012,73.0659,850.3972,66.9624,70.4514,837.5123,-0.0453,0.1209,51.5454,127.1616,1019.4465,2.3636,1.4892,-2.1708,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,13.5726,71.4562,839.4418,64.0951,68.9646,822.7076,-66,0.1051,49.6161,126.5022,1022.03,2.5426,1.4659,-2.0097,0,0
2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.2361,71.5901,862.3095,62.4788,68.7514,837.6434,-0.0844,108,46.2314,124.7746,1023692,2.6453,1.4356,-1.9139,0,0
2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.2946,71.3535,865.0551,58.2891,67.7794,834.4158,-0.1094,0.1129,41.9086,123.7841,1021.3327,2.6264,1392,-1.9231,0,0
2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3998,73.0891,880.1792,55.2659,68.6809,843.8266,-0.1289,0.1244,38.2853,123.8722,1020.6929,2.5826,1.3512,-1.9548,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4376,72.4675,871.2467,51.7006,67.4332,827.0801,-0.1446,126,34932,124.0506,1018.2978,2.6278,1.3383,-1.8995,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5665,68461,855.3087,51331,63.9217,817.7866,-0.1304,0.1065,34.6968,120.9797,1011.3347,2.6555,1.3712,-1.8818,0,0
2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1563,66.8143,864.7722,52.0807,62.1163,825.7861,-136,0.0883,35271,118.1679,1011.6575,2.6791,1.3559,-1887,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5878,64.1328,863.7271,52337,59.6246,825.8473,-0.1347,0.0675,35.3455,116.2888,1020.2803,2.7853,1.3674,-1.8151,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3839,65.1706,884.1343,55.4212,60.5209,845.7619,-0.1229,0.0861,38.0534,114.9107,1024.5326,2.6998,1.3692,-1.8984,0,0
2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1284,64.5578,881196,55.3974,60.2087,846.4962,-0.1224,95,37.8878,114.3397,1019.8898,2.6446,1.3647,-1.9342,0,0
2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.09,64.8945,883.5903,55.3515,60.5523,849.3275,-0.1279,101,37.5507,114.3216,1017.6694,2.6575,1.3598,-1.9123,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3137,64.1002,873.5403,54.9283,59.8291,838471,-123,0.0837,37.8564,115.2179,1024.1674,2.7176,1.3774,-1.8718,0,0
2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1147,64.5813,879.7576,55.1492,60.4134,846176,-0.13,0.0934,37.4758,114.5207,1017.9677,2.6891,1.3628,-1.8869,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1542,63.7415,870.8571,54.6464,59.4171,835.8321,-0.1212,0.0807,37.7095,115.1039,1024488,2.7235,1.3818,-1.8692,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.3999,66.8755,906.2551,57353,62.3846,870.6678,-0.1196,0.1079,39.2401,114.5213,1028042,2.6485,1.3698,-1936,0,0
2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4394,62.0636,879.4817,57.6059,57.7853,846.6,-0.1155,0.0772,40.5434,111.9815,1025.1296,2684,1.3798,-1.9234,0,0
2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,7.2974,60.3744,879.5076,58.4272,56.1034,848.5791,-0.1074,0.0655,41.5037,110.1921,1027.3052,2.6822,1.3908,-1.9413,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.1062,59.2473,883.5597,60.5827,55.0035,856.2839,-0.0976,0.0595,43.7118,108.5967,1030.1187,2659,1.4052,-1.9754,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.1815,58.2719,883.2524,62.6572,54.2341,858149,-0.0859,0.0491,46.0759,107815,1034.6372,2.6755,1.4282,-1.9746,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.9544,57.2699,887.4467,64.9485,53.7974,865355,-0.0774,0.0422,47953,106.5633,1035.3938,2.7048,1.4441,-1.9577,0,0
2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.4014,61.5194,924.3391,66.4945,57.7657,900.9967,-0.0749,0.0569,48.0963,107.7681,1047.4221,2.7016,1.4458,-1.9769,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13.1944,57.9293,898.6605,65.7523,54.3538,877.4016,-0.0728,0.0416,48099,106.4822,1039.0341,2.7138,1.4515,-1.9605,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13887,57.5432,885.7569,66.0036,54.4472,866.9703,-0.0647,48,48.9038,106.9032,1034.9119,2.6782,1.4632,-1.9796,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14.8757,57.85,876.8839,66.9591,55.2083,862.9467,-0.0479,0.0564,50.0212,107786,1031051,2.5958,1.4896,-2.0484,0,0
2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17.4813,58.4977,867.6681,69.3726,56.2355,858.8232,-0.0216,0.0595,53.1412,109.3815,1030.0872,2.2712,1.5256,-2.3638,0,0
2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.3448,59.3779,864965,70.9079,57.1879,857.4963,-0.0046,0.0641,55.1083,110.6784,1029.5896,1.7028,1.5413,-2.9243,0,0
2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21.2694,59.2669,859.8099,72.9891,57.4159,857.8316,0.0126,0.0667,57.3597,110.7767,1026.4906,0.8449,1.5378,2.5024,0,0
2,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,21.6467,61.0595,867.4048,74.0086,59.1186,871.2786,0.0153,0.0771,58.1362,111.5243,1026.5297,0.8126,1.5265,2.4766,0,0
2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,21.6086,61.5807,860.3126,73.7122,59.4998,863.8071,0.0159,0.0837,58.2478,112412,1022.9989,0.7462,1.5247,2424,0,0
2,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,21.3795,63.0899,864.0778,73.5282,60.8922,865071,0.0118,0.0904,57893,113.9755,1023.9114,894,1.5281,2.5833,0,0
2,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,20857,64.6749,872.2698,73.1948,62.2553,867.3609,0.0113,0.0949,56.8154,115.7449,1029.5618,0.8993,1.5358,2.5981,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,17.9142,66.8776,888.0273,70616,63.8469,871.9185,-0.0137,0.0971,52.8012,116.0507,1018.3615,1.9888,1.5277,-2.5801,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,14.6925,70.3742,895058,67.6979,66.5407,875.3572,-0.0317,0.1159,49.7413,118.6654,1016.2108,2.1461,1495,-2.3841,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,13244,71.9652,898.6826,66.3745,67.9355,878321,-0.0344,118,48.2369,120.1656,1017.6027,2.1572,1.4869,-2.3687,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,12.7197,73.8313,892314,65.5777,69.2844,870.5253,-0.0337,0.1292,48.1285,122.2237,1015493,2.0591,1482,-2444,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,15.4834,74.8475,883.2717,68.1541,70.3336,864.2515,-0.0097,0.1368,51.0837,123.7886,1013.6451,1.6573,1.5047,-2834,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,20.6604,77777,885.8728,73.4715,73.3983,870371,0.0189,0.1451,56.5608,126.5339,1019.9402,0.8298,1.5145,2.6231,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,25.7798,79.0591,878.2134,77.5242,75.2867,867.9921,0.0401,0.1526,61.5298,128483,1021.9781,207,1497,2.0099,0,0
2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,28.0635,80.1125,879.4415,80.6855,76.7815,873885,0.0514,0.1635,63.5558,129.4453,1018456,-0.0613,1.4792,1.7587,0,0
2,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,29134,81.1508,872.7137,81.6281,77.6834,868.5864,0.0594,0.1688,64.7152,130.9931,1015.4837,-0.1386,1.4662,1698,0,0
2,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,29.0088,80.1427,866286,81.4997,77.0595,865.5436,0.0591,0.1633,64.7307,130.6522,1012.2998,-115,1.4678,1713,0,0
2,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,29.0134,79797,865.6845,81.4537,76.7851,863.7747,0.0569,0.1594,64.7501,130.4615,1012.1079,-0.1152,1.4714,1.7073,0,0
